date		time		pid	tid	priority	tag			message
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 15,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"systemBars": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 94,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 45,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 31.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 15,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"displayCutout": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 94,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 31.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"captionBar": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"systemGestures": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 130,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 90,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 96,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 90
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 43.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 30,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 32,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 30
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		}
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"mandatorySystemGestures": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"px": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 130,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 96,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"left": 0
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		},
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"dp": {
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"top": 43.33,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"right": 0,
2026-09-25	07:52:09.042	28909	28909	I		InsetsProbe:		"bottom": 32,
